"20-21/GNDH/05300","5600","5600"
"20-21/INDA/02268","126000","126000"
"20-21/KAVM/02530","9990","9990"
"20-21/RAMW/00531","2200","2200"
"20-21/KAVM/02531","9990","9990"
"20-21/GNDH/05301","18300","18300"
"20-21/GNDH/05302","91000","91000"
"20-21/RAT1/04059","18500","18500"
"20-21/PETV/04788","22000","11000"
"20-21/WAI1/03210","5000","2500"
"20-21/SOP1/05200","22300","22300"
"20-21/CHI3/03656","5000","5000"
"20-21/RAHU/01414","9710","9710"
"DC20-21/SAN3/3823","1500","500"
"20-21/RAT1/04061","28000","14000"
"20-21/RANK/03244","26600","26600"
"20-21/MRJ2/03404","900","900"
"20-21/RAJ1/04741","31000","15500"
"20-21/SAT1/06918","200","200"
"20-21/INDA/02273","12500","12500"
"20-21/SHAH/18312","1000","1000"
"20-21/KAR2/02937","470","470"
"20-21/RAHU/01421","15400","15400"
"20-21/SAT1/06928","3337","3337"
"20-21/RAT1/04078","35998","17999"
"20-21/RAHU/01422","2490","2490"
"20-21/RAT1/04079","7200","7200"
"20-21/RAT1/04080","9000","9000"
"20-21/RAT1/04081","29999","29999"
"20-21/JATH/01485","21061","21061"
"20-21/REM1/00660","200","200"
"20-21/ICH1/06813","31500","31500"
"20-21/SAN3/03837","300","300"
"20-21/BICW/05087","1000","1000"
"20-21/RAHU/01428","3527","3527"
"20-21/RANK/03253","300","300"
"20-21/RAT1/04088","5000","5000"
"20-21/KUDL/06120","4534","4534"
"20-21/SHRM/01812","5096","5096"
"20-21/AKKL/01063","100","100"
"20-21/AKKL/01064","100","100"
"20-21/PAND/05477","5500","5500"
"20-21/TULP/01046","6381","6381"
"20-21/KRD3/02289","17150","17150"
"20-21/AKKL/01073","1700","1700"
"20-21/ISL3/00449","2500","2500"
"21-22/RAJ2/08286","81480","81480"
"20-21/CHI3/03666","640","640"
"20-21/LAT2/03964","6200","6200"
"20-21/SOP4/03923","13000","13000"
"20-21/KAVM/02540","66000","33000"
"20-21/SOP3/03136","25920","12960"
"20-21/vadu/01397","700","700"
"20-21/SHAH/18376","24600","12300"
"20-21/SHAH/18379","226500","75500"
"20-21/SOP4/03929","4000","4000"
"20-21/ISL3/00464","7500","7500"
"20-21/AKKL/01080","1695","1695"
"20-21/SAN1/18956","83000","83000"
"20-21/KUDL/06142","2900","2900"
"20-21/TULP/01057","6490","6490"
"20-21/SONG/03428","3150","3150"
"20-21/SONG/03433","8500","8500"
"20-21/SHAH/18388","700","700"
"20-21/OSHI/00650","51300","51300"
"20-21/KHED/00757","7400","7400"
"20-21/SOP1/05223","8300","8300"
"20-21/SOP1/05224","8300","8300"
"20-21/PAND/05502","8000","8000"
"20-21/MRJ1/03966","4250","4250"
"20-21/MRJ1/03967","300","300"
"20-21/SONG/03437","4400","4400"
"DC20-21/SAN3/3854","1800","1800"
"20-21/KUDL/06150","650","650"
"20-21/RAJ1/04765","1000","1000"
"20-21/KUDL/06152","1300","650"
"20-21/SHIR/02835","75871","75871"
"20-21/SHAH/18407","4800","4800"
"20-21/SOP4/03917","4737","4737"
"20-21/RANK/03267","16700","16700"
"20-21/KUDL/06157","16400","16400"
"20-21/BHSR/01163","18711","18711"
"20-21/KUDL/06159","14300","14300"
"20-21/KUDL/06160","10400","10400"
"20-21/KUDL/06161","9600","9600"
"20-21/KUDL/06162","15500","15500"
"20-21/KUDL/06163","14000","14000"
"20-21/PNDA/01411","18000","18000"
"20-21/WAI1/03233","2000","2000"
"20-21/SOP1/05231","63500","63500"
"20-21/NAG3/05867","32000","32000"
"20-21/GNDH/05350","15300","15300"
"20-21/AKKL/01086","5593","5593"
"20-21/SOP4/03948","25992","12996"
"20-21/SONG/03445","3000","1500"
"20-21/RANK/03272","400","400"
"20-21/KAR1/06721","8300","8300"
"20-21/MAR1/04989","6000","6000"
"20-21/PNDA/01414","7500","7500"
"20-21/KAN2/02834","59200","29600"
"20-21/KUDL/06168","50000","50000"
"20-21/KUDL/06173","346500","115500"
"21-22/SHAH/00001","131998","65999"
"21-22/SHAH/00002","31999","31999"
"21-22/KAGL/00002","5000","5000"
"21-22/SHAH/00004","69999","69999"
"21-22/CHI2/00004","60000","30000"
"21-22/KAR2/00002","2400","2400"
"20-21/ICH1/06466","8061","8061"
"21-22/RANK/00002","100","100"
"21-22/SAN1/00012","5000","5000"
"21-22/SAN1/00013","5000","5000"
"21-22/SAN1/00014","5000","5000"
"21-22/SHAH/00012","45500","45500"
"21-22/RAJ2/00006","9600","3200"
"21-22/RAJ1/00004","100","100"
"21-22/RAHU/00003","19999","19999"
"21-22/KORE/00008","118000","59000"
"21-22/RAT1/00008","12700","12700"
"21-22/RAT1/00009","9800","9800"
"21-22/CHI3/00002","3000","3000"
"21-22/GNDH/00006","8300","8300"
"21-22/CHI3/00005","200","200"
"21-22/AKKL/00007","1000","1000"
"21-22/SHAH/00023","12040","12040"
"21-22/SAT1/00007","300","300"
"21-22/PAND/00004","36766","18383"
"21-22/CHI3/00006","14000","14000"
"21-22/PETV/00003","17300","17300"
"21-22/AKKL/00010","5100","5100"
"21-22/SAT3/00012","1800","1800"
"21-22/SAT3/00013","3017","3017"
"21-22/SAT3/00014","300","300"
"21-22/SAN1/00049","91000","91000"
"21-22/PETV/00005","15700","15700"
"21-22/RAT3/00008","7700","7700"
"21-22/ICH3/00009","69999","69999"
"21-22/PETV/00008","8800","8800"
"21-22/RAJ2/00016","9700","9700"
"21-22/RAJ1/00010","7800","7800"
"21-22/RAT2/00017","15500","15500"
"21-22/RAJ1/00012","650","650"
"21-22/RAT1/00011","97980","48990"
"21-22/RAT1/00012","2000","2000"
"21-22/KRD3/00017","12350","12350"
"21-22/AKKL/00011","4600","2300"
"21-22/SAN1/00067","7700","7700"
"21-22/GNDH/00019","6500","6500"
"21-22/RAT1/00018","29891","29891"
"21-22/AKKL/00012","1000","1000"
"21-22/MIRE/00005","25000","25000"
"21-22/PETV/00013","139998","69999"
"21-22/SOP3/00014","82000","82000"
"21-22/RAJ2/00026","280000","63750"
"21-22/SOP1/00017","15000","15000"
"21-22/TULP/00005","22400","22400"
"21-22/MRJ1/00022","2000","2000"
"21-22/RAJ1/00016","11400","5700"
"21-22/RANK/00011","1000","1000"
"21-22/SOP4/00022","17295","5765"
"21-22/SOP4/00023","850","850"
"21-22/MRJ2/00007","4346","4346"
"21-22/MRJ2/00008","300","300"
"21-22/SHAH/00053","36500","36500"
"21-22/PETV/00015","9200","9200"
"21-22/PETV/00016","18000","9000"
"21-22/PETV/00017","9000","9000"
"21-22/WAI1/00011","11800","5900"
"21-22/MRJ1/00027","13700","13700"
"21-22/RAT1/00021","15800","15800"
"21-22/VIT1/00010","285000","95000"
"21-22/SAT1/00020","9000","4500"
"21-22/PLUS/00017","1500","1500"
"21-22/CHI1/00018","7200","7200"
"21-22/RAT1/00025","119800","59900"
"21-22/SAT3/00023","21490","21490"
"21-22/KAGL/00040","5500","5500"
"21-22/GNDH/00035","111000","37000"
"21-22/ICH1/00052","139998","69999"
"21-22/RANK/00012","144000","36000"
"21-22/KAN1/00021","7500","7500"
"21-22/ICH1/00053","17500","17500"
"21-22/RANK/00013","42400","21200"
"21-22/RAJ1/00024","9000","9000"
"21-22/RAJ1/00025","5000","5000"
"21-22/SHAH/00086","22000","21000"
"21-22/KUDL/00037","1859","1859"
"21-22/SAN1/00131","12400","12400"
"21-22/SAN1/00132","12400","12400"
"21-22/RAMW/00014","1018","1018"
"21-22/KAVM/00011","3890","3890"
"21-22/KAVM/00012","2977","2977"
"21-22/HPRI/00004","4000","4000"
"21-22/SANG/00037","500","500"
"21-22/KRD3/00040","1600","1600"
"21-22/NAG3/00047","69999","69999"
"21-22/MRJ1/00047","3500","3500"
"21-22/RAJ1/00030","2000","1000"
"21-22/MRJ1/00049","13800","13800"
"21-22/MAR1/00034","34999","34999"
"21-22/KUDL/00043","3800","3800"
"21-22/SHAH/00111","1000","1000"
"21-22/RANK/00019","300","300"
"21-22/SHAH/00113","92500","92500"
"21-22/ICH1/00073","10846","10846"
"21-22/NAK1/00011","3599","3599"
"21-22/ICH1/00077","15500","15500"
"21-22/KAGL/00052","5000","5000"
"21-22/VSCO/00025","1300","1300"
"21-22/AKKL/00022","5000","5000"
"21-22/KUDL/00052","1500","1500"
"21-22/RAT1/00037","14500","14500"
"21-22/KUDL/00059","6050","6050"
"21-22/CHI1/00042","16500","16500"
"21-22/CHI1/00043","13000","13000"
"21-22/CHI1/00044","3700","3700"
"21-22/SHAH/00128","73000","11935"
"21-22/RANK/00020","24000","12000"
"21-22/SONG/00013","24000","12000"
"21-22/TULP/00020","9990","9990"
"21-22/SHAH/00134","4850","4850"
"21-22/KAR2/00026","3000","3000"
"21-22/RAJ2/00064","900","900"
"21-22/LAT1/00018","4000","4000"
"21-22/SHAH/00146","90000","45000"
"21-22/AKKL/00030","2000","2000"
"21-22/RAJ1/00035","3000","1500"
"21-22/BHAW/00029","1000","1000"
"21-22/SHAH/00148","35500","35500"
"21-22/HPRI/00009","4500","4500"
"21-22/KAGL/00057","6000","6000"
"21-22/GNDH/00057","900","900"
"21-22/SAN3/00031","400","400"
"21-22/MAGW/00004","5200","5200"
"21-22/RAT2/00091","26500","26500"
"21-22/RAT2/00092","42500","42500"
"21-22/SAN3/00033","200","200"
"21-22/PETV/00049","2500","2500"
"21-22/PETV/00051","1000","1000"
"21-22/AKKL/00036","34400","17200"
"21-22/RANK/00022","6500","6500"
"21-22/PETV/00053","12990","12990"
"21-22/RANK/00027","77919","25973"
"21-22/PLUS/00042","4800","4800"
"21-22/SHAH/00166","45500","45500"
"21-22/HPRI/00015","24400","12200"
"21-22/PANJ/00038","16000","8000"
"21-22/KRD3/00054","37200","37200"
"21-22/KUDL/00076","900","900"
"21-22/RAJ1/00041","400","400"
"21-22/INDA/00022","2200","2200"
"21-22/RAT1/00045","24380","12190"
"21-22/KAGL/00071","7000","7000"
"21-22/KAN2/00061","3000","3000"
"21-22/SAN3/00042","3200","1600"
"21-22/ICH1/00101","5240","5240"
"21-22/SHAH/00192","89000","27000"
"21-22/ICH3/00070","12620","6310"
"21-22/CHI3/00043","21000","21000"
"21-22/KUDL/00084","11250","3750"
"21-22/SOP4/00051","640","640"
"21-22/HPRI/00023","2500","2500"
"21-22/GNDH/00069","4250","4250"
"21-22/RAT1/00052","11490","11490"
"21-22/VSCO/00045","19068","19068"
"21-22/CHI3/00050","33000","11000"
"21-22/KAGL/00084","7300","7300"
"21-22/SHAH/00224","91000","91000"
"21-22/RAT1/00053","48000","24000"
"21-22/SHAH/00227","4790","4790"
"21-22/SONG/00029","21639","21639"
"21-22/SAN3/00049","1000","500"
"21-22/PETV/00070","10900","10900"
"21-22/PETV/00072","66000","66000"
"21-22/SAN1/00290","12600","12600"
"21-22/KAGL/00091","500","500"
"21-22/HPRI/00029","59120","10280"
"21-22/KAN2/00068","2100","2100"
"21-22/VIT1/00023","22100","22100"
"21-22/KAN1/00048","1300","1300"
"21-22/SAN1/00294","13400","13400"
"21-22/KAGL/00092","13500","13500"
"21-22/PETV/00076","30000","30000"
"21-22/KUDL/00093","24762","12381"
"21-22/SOP4/00054","4500","4500"
"21-22/SAN1/00295","58000","58000"
"21-22/KUDL/00095","2936","2936"
"21-22/SHAH/00234","25200","12600"
"21-22/MRJ2/00025","7824","7824"
"21-22/RAHU/00045","18395","18395"
"21-22/PAND/00049","10000","10000"
"21-22/MUDT/00067","12300","12300"
"21-22/SHAH/00252","16400","16400"
"21-22/SAT1/00060","3804","3804"
"21-22/CHI2/00096","8900","8900"
"21-22/SAT1/00061","300","300"
"21-22/KAVM/00026","3200","3200"
"21-22/KAGL/00099","3400","3400"
"21-22/SHAH/00253","135000","135000"
"21-22/PETV/00083","16300","16300"
"20-21/CHI1/05915","15600","15600"
"21-22/RAJ2/00109","45800","45800"
"21-22/CHI3/00063","18300","18300"
"21-22/KAGL/00102","14500","14500"
"21-22/BICW/00074","11500","5000"
"21-22/BICW/00075","10340","10340"
"21-22/KAGL/00104","15000","5000"
"21-22/KAGL/00105","3500","3500"
"21-22/KAGL/00107","10250","10250"
"21-22/TULP/00033","73000","73000"
"21-22/SOP4/00059","21999","21999"
"21-22/SAN1/00338","379500","126500"
"21-22/SHAH/00276","1700","1700"
"21-22/KRD3/00061","70000","70000"
"21-22/SHAH/00285","29999","29999"
"21-22/RAJ2/00121","167584","41896"
"21-22/ICH2/00029","29000","29000"
"21-22/THAV/00059","45500","45500"
"21-22/LAT1/00027","8100","8100"
"21-22/WAI1/00034","9600","9600"
"21-22/PNDA/00065","9850","9850"
"21-22/KHED/00026","800","800"
"21-22/RAMW/00036","7600","7600"
"21-22/PNDA/00072","1000","1000"
"21-22/SAN1/00360","127000","127000"
"21-22/SHAH/00305","58000","58000"
"21-22/TULP/00036","1000","1000"
"21-22/AKKL/00042","1300","1300"
"21-22/ISL3/00096","4000","4000"
"21-22/KAGL/00141","6700","6700"
"21-22/CHI3/00072","943","943"
"21-22/MRJ1/00103","2500","2500"
"21-22/SAT1/00073","25980","12990"
"21-22/RAJ2/00143","5596","5596"
"21-22/PETV/00090","52000","26000"
"21-22/SAN1/00371","133000","66500"
"21-22/RANK/00058","12250","12250"
"21-22/SOP1/00059","20250","20250"
"21-22/PNDA/00079","12990","12990"
"21-22/MAR1/00124","9500","9500"
"21-22/KAGL/00152","10000","10000"
"21-22/KAGL/00161","13750","13750"
"21-22/KAN1/00094","18000","18000"
"21-22/RAJ2/00147","25980","12990"
"21-22/PANJ/00085","28000","28000"
"21-22/RANK/00064","24800","12400"
"21-22/RANK/00065","24800","12400"
"21-22/RANK/00066","15900","15900"
"21-22/SAT1/00083","8000","4000"
"21-22/SAN1/00390","49000","49000"
"21-22/MUDT/00102","600","600"
"21-22/KRD3/00075","8000","8000"
"21-22/SHAH/00412","5500","5500"
"21-22/RAJ2/00167","166000","83000"
"21-22/RAJ2/00170","11000","11000"
"21-22/RANK/00077","31000","15500"
"21-22/RANK/00078","100","100"
"21-22/SHAH/00446","19000","19000"
"21-22/RAT1/00075","11500","11500"
"21-22/RANK/00082","3980","3980"
"21-22/RAJ2/00179","2100","2100"
"21-22/REM1/00025","400","400"
"21-22/SAT3/00028","11870","11870"
"21-22/THAV/00069","8000","8000"
"21-22/SHAH/00483","7500","7500"
"21-22/RAHU/00067","23980","11990"
"21-22/SAN1/00420","78500","78500"
"21-22/SAN1/00421","136900","136900"
"21-22/SAN1/00422","104800","52400"
"21-22/SAN1/00423","19600","9800"
"21-22/SAN1/00424","29999","29999"
"21-22/RANK/00087","6000","6000"
"21-22/SAT1/00099","1500","1500"
"21-22/SAN1/00425","28900","28900"
"21-22/SAT1/00102","600","300"
"21-22/SAT1/00103","300","300"
"21-22/LAT2/00057","8020","8020"
"21-22/CHI1/00103","2650","2650"
"21-22/MALW/00024","27999","27999"
"21-22/RAT1/00086","232400","58100"
"21-22/SHRM/00052","12000","12000"
"21-22/ICH1/00253","12400","12400"
"21-22/RAT1/00088","12714","12714"
"21-22/CHI3/00096","1800","1800"
"21-22/VIT1/00063","14350","14350"
"21-22/ICH1/00259","32600","16300"
"21-22/TULP/00061","58000","58000"
"21-22/RANK/00096","1500","1500"
"21-22/RANK/00097","100","100"
"21-22/TULP/00063","24500","24500"
"21-22/RANK/00100","100","100"
"21-22/SOP4/00089","248000","62000"
"21-22/RAJ2/00221","3500","3500"
"21-22/ISL2/00075","14500","14500"
"21-22/CHI3/00100","24000","12000"
"21-22/RANK/00104","27210","9070"
"21-22/RANK/00105","10500","10500"
"21-22/SOP1/00069","32000","16000"
"21-22/SHAH/00559","12300","12300"
"21-22/KUDL/00189","15999","15999"
"21-22/HPRI/00051","20000","20000"
"21-22/KAR2/00050","11000","11000"
"21-22/WAI1/00041","15500","15500"
"21-22/SAT1/00121","2400","1200"
"21-22/JATH/00094","12000","12000"
"21-22/WAI1/00042","1200","1200"
"21-22/PETV/00163","1100","1100"
"21-22/WAI1/00043","1200","1200"
"21-22/WAI1/00044","1000","1000"
"21-22/SAN1/00445","118000","118000"
"21-22/SOP4/00093","25000","25000"
"21-22/SAN1/00446","382500","127500"
"21-22/MUDT/00153","1000","1000"
"21-22/RAJ2/00249","620","620"
"21-22/PETV/00174","21500","21500"
"21-22/VSCO/00126","12590","12590"
"21-22/SONG/00047","6413","6413"
"21-22/PETV/00178","67100","67100"
"21-22/RAHU/00090","37000","37000"
"21-22/PAND/00116","1200","1200"
"21-22/PETV/00179","35400","35400"
"21-22/RAJ2/00253","26400","8800"
"21-22/SONG/00053","13900","13900"
"21-22/SONG/00056","1200","1200"
"21-22/SONG/00060","15000","15000"
"21-22/PAND/00131","2500","2500"
"21-22/SONG/00061","11000","11000"
"DC21-22/SHAH/0597","1680","1680"
"21-22/SHAH/00598","500","500"
"21-22/PANJ/00095","42000","14000"
"21-22/CHI3/00111","1000","1000"
"21-22/TULP/00075","32900","32900"
"21-22/MUDT/00162","4800","4800"
"21-22/KUDL/00199","50600","25300"
"21-22/SAT1/00132","200","200"
"20-21/TULP/01048","10544","10544"
"21-22/CHI3/00115","4990","4990"
"21-22/SHAH/00623","30500","30500"
"21-22/RAT3/00091","10500","10500"
"21-22/SHAH/00634","12500","12500"
"21-22/HPRI/00064","4000","2000"
"21-22/RANK/00117","1750","1750"
"21-22/JATH/00105","7700","7700"
"21-22/ICH1/00295","49000","49000"
"21-22/INDA/00049","14800","14800"
"21-22/RANK/00120","12474","12474"
"21-22/RAJ2/00298","1000","1000"
"21-22/KAN2/00188","16490","16490"
"21-22/SHAH/00646","39000","39000"
"21-22/PETV/00195","8573","8573"
"21-22/RAJ2/00300","158340","79170"
"21-22/SHAH/00651","22100","22100"
"21-22/CHI3/00131","2800","2800"
"21-22/RAJ1/00174","1500","1500"
"21-22/CHI3/00134","1300","1300"
"21-22/KAGL/00276","21560","21560"
"21-22/CHI3/00137","23553","7851"
"21-22/SONG/00071","3500","3500"
"21-22/SHAH/00666","39999","39999"
"21-22/SAN1/00461","39999","39999"
"21-22/SHAH/00667","100","100"
"21-22/SHAH/00670","380","380"
"21-22/MUDT/00177","59000","59000"
"21-22/GNDH/00190","12500","12500"
"21-22/SHAH/00671","10400","10400"
"21-22/SOP1/00080","13310","13310"
"21-22/JOG1/00047","13000","13000"
"21-22/RANK/00127","17660","8830"
"21-22/RAT3/00094","6000","6000"
"21-22/KUDL/00196","390","390"
"21-22/NAK1/00060","29000","29000"
"21-22/vadu/00064","1000","1000"
"21-22/ICH1/00306","10000","10000"
"21-22/SHAH/00673","6000","6000"
"21-22/SHAH/00674","10500","10500"
"21-22/SHAH/00675","16000","16000"
"21-22/KAVM/00073","1500","1500"
"21-22/SHAH/00679","14000","14000"
"21-22/KAN2/00195","1000","1000"
"21-22/RAT1/00119","20000","20000"
"21-22/SAN3/00102","300","300"
"21-22/PANJ/00116","5500","5500"
"21-22/SHAH/00680","44000","44000"
"21-22/RANK/00128","400","400"
"21-22/PANJ/00123","38000","38000"
"21-22/PANJ/00124","21990","21990"
"21-22/ICH1/00308","58000","58000"
"21-22/SHAH/00682","11000","11000"
"21-22/SHAH/00685","380","380"
"21-22/RANK/00129","8950","8950"
"21-22/RANK/00130","19000","9500"
"21-22/LAT1/00066","6000","6000"
"21-22/LAT1/00067","11000","11000"
"21-22/SHAH/00689","200","200"
"21-22/TULP/00086","40000","40000"
"21-22/RANK/00131","39990","39990"
"21-22/RANK/00132","400","400"
"21-22/SAN1/00494","136900","136900"
"21-22/MRJ1/00170","22000","22000"
"21-22/JATH/00112","9700","9700"
"21-22/TULP/00087","83000","83000"
"21-22/RAJ1/00189","7600","7600"
"21-22/RAJ1/00190","9000","9000"
"21-22/RAJ1/00192","1000","1000"
"21-22/SHAH/00694","32500","32500"
"21-22/VSCO/00144","20000","20000"
"21-22/SAN1/00500","14800","14800"
"21-22/AKKL/00072","17000","8500"
"21-22/MRJ1/00172","19400","9700"
"21-22/SHAH/00705","999","999"
"21-22/SHAH/00707","40000","39560"
"21-22/SHAH/00709","7700","7700"
"21-22/SHAH/00710","7700","7700"
"21-22/HPRI/00075","2500","2500"
"21-22/SHRM/00066","400","400"
"21-22/KAN2/00198","5550","5550"
"21-22/MAR1/00208","77000","38500"
"21-22/RANK/00134","10600","10600"
"21-22/GNDH/00197","54999","54999"
"21-22/SAN3/00125","200","200"
"21-22/SAN3/00128","500","500"
"21-22/SOP1/00094","8810","8810"
"21-22/ICH2/00079","18729","18729"
"21-22/RANK/00135","8375","8375"
"21-22/SONG/00097","71997","23999"
"21-22/SONG/00098","15500","15500"
"21-22/BHSR/00066","9700","9700"
"21-22/BHSR/00067","11000","11000"
"21-22/BHSR/00068","13700","13700"
"21-22/BHSR/00069","19400","19400"
"21-22/BHSR/00070","15300","15300"
"21-22/BHSR/00071","16700","16700"
"21-22/BHSR/00072","19700","19700"
"21-22/SHAH/00713","5000","5000"
"21-22/MRJ1/00175","3300","3300"
"21-22/RAT1/00131","900","900"
"21-22/SHAH/00721","13000","13000"
"21-22/RAT1/00133","12400","12400"
"21-22/SAN1/00522","10700","10700"
"21-22/KAVM/00088","10400","10400"
"21-22/NAK1/00073","15500","15500"
"21-22/RAT1/00134","8490","8490"
"21-22/KAGL/00306","7400","7400"
"21-22/KAN2/00202","5519","5519"
"21-22/RAJ2/00344","10000","10000"
"21-22/SAN1/00532","109998","54999"
"21-22/SAN1/00533","5400","5400"
"21-22/ICH1/00328","11900","11900"
"21-22/KUDL/00164","647","647"
"20-21/SAT2/05146","1938","1938"
"21-22/SHAH/00725","16490","16490"
"21-22/SHAH/00729","16000","16000"
"21-22/SHAH/00732","9400","9400"
"21-22/KHED/00064","60000","30000"
"21-22/KHED/00066","9500","9500"
"21-22/KHED/00067","18600","18600"
"21-22/SOP1/00110","258000","129000"
"21-22/SAN1/00543","39999","39999"
"21-22/SHAH/00739","13000","13000"
"21-22/TULP/00099","17000","17000"
"21-22/SAN3/00135","2800","700"
"21-22/RANK/00137","9000","9000"
"21-22/RAJ2/00348","62000","62000"
"21-22/RANK/00138","9000","9000"
"21-22/INDA/00055","20029","20029"
"21-22/SONG/00120","21000","21000"
"21-22/SOP4/00113","6300","6300"
"21-22/RAJ1/00200","1200","1200"
"21-22/SHAH/00740","20500","20500"
"21-22/KRD3/00121","58500","58500"
"21-22/VSCO/00162","8800","8800"
"21-22/SHAH/00745","24000","24000"
"21-22/RAT1/00135","10000","10000"
"21-22/PAND/00212","54999","54999"
"21-22/SAN1/00558","23000","23000"
"21-22/SAN1/00559","59800","29900"
"21-22/RANK/00139","100","100"
"21-22/RAJ2/00351","155996","38999"
"21-22/KHED/00069","6144","6144"
"21-22/INDA/00058","11490","11490"
"21-22/KHED/00070","7668","7668"
"21-22/CHI3/00143","3000","3000"
"21-22/CHI3/00144","1500","1500"
"21-22/KHED/00072","9300","9300"
"21-22/RANK/00140","500","500"
"21-22/SHAH/00748","6100","6100"
"21-22/AKKL/00097","16000","16000"
"21-22/AKKL/00099","9586","4793"
"21-22/RAT1/00138","24500","24500"
"21-22/LAT2/00093","4000","4000"
"21-22/PNDA/00163","1700","1700"
"21-22/SANG/00142","9999","9999"
"21-22/SHAH/00754","8100","8100"
"21-22/RAJ1/00210","11000","11000"
"21-22/SHAH/00755","9200","9200"
"21-22/KUDL/00232","8096","4048"
"21-22/CHI1/00136","10000","10000"
"21-22/KAVM/00098","2872","2872"
"21-22/PETV/00235","2500","2500"
"21-22/RANK/00141","1000","1000"
"21-22/RANK/00142","35000","17500"
"21-22/SHAH/00756","12500","12500"
"21-22/SHAH/00757","10000","10000"
"21-22/ICH1/00342","274000","137000"
"21-22/KRD3/00130","12500","12500"
"21-22/SHAH/00758","7200","7200"
"21-22/SHAH/00759","9200","9200"
"21-22/SHAH/00760","11000","11000"
"21-22/SHAH/00761","14500","14500"
"21-22/SHAH/00763","11000","11000"
"21-22/SHAH/00764","11000","11000"
"21-22/SHAH/00766","380","380"
"21-22/SOP1/00125","15300","15300"
"21-22/SHAH/00767","13500","13500"
"21-22/TULP/00112","45999","45999"
"21-22/PANJ/00172","10050","3350"
"21-22/ICH2/00090","20500","20500"
"21-22/JATH/00129","6808","6808"
"21-22/MUDT/00219","10000","10000"
"21-22/AKKL/00103","12390","12390"
"21-22/SHIV/00047","449","449"
"21-22/SHAH/00769","13000","13000"
"21-22/SHAH/00772","17300","17300"
"21-22/SHAH/00773","16300","16300"
"21-22/SHAH/00775","7400","7400"
"21-22/SHAH/00776","7000","7000"
"21-22/THAV/00135","3800","3800"
"21-22/SHAH/00783","19800","19800"
"21-22/SHAH/00787","1500","1500"
"21-22/MRJ1/00190","2500","2500"
"21-22/KHED/00073","24600","12300"
"21-22/KHED/00074","14500","14500"
"21-22/KHED/00075","7500","7500"
"21-22/KHED/00076","9096","4548"
"21-22/KHED/00077","14200","14200"
"21-22/SAN1/00602","166000","83000"
"21-22/SONG/00139","17500","17500"
"21-22/SHAH/00788","19600","19600"
"21-22/SHAH/00793","7600","7600"
"21-22/RANK/00143","6430","6430"
"21-22/RANK/00144","6430","6430"
"21-22/RANK/00145","12320","6160"
"21-22/RANK/00146","6160","6160"
"21-22/RANK/00147","6080","6080"
"21-22/PANJ/00187","83400","83400"
"21-22/RANK/00148","6430","6430"
"21-22/RANK/00149","12320","6160"
"21-22/RANK/00150","6080","6080"
"21-22/RANK/00151","6080","6080"
"21-22/RANK/00153","100","100"
"21-22/RANK/00154","7500","7500"
"21-22/RANK/00156","11500","11500"
"21-22/KHED/00078","9900","9900"
"21-22/RANK/00157","6190","6190"
"21-22/NAS3/00055","3000","3000"
"21-22/KAN2/00219","7100","7100"
"21-22/KRD3/00134","28299","28299"
"21-22/CHI3/00159","14000","14000"
"21-22/JATH/00135","5000","5000"
"21-22/RAT1/00145","15200","15200"
"21-22/SAN1/00613","43999","43999"
"21-22/SHAH/00817","2700","2700"
"21-22/KAVM/00116","700","700"
"21-22/LAT1/00094","19700","19700"
"21-22/RAT1/00152","28800","14400"
"21-22/RAT1/00153","14400","14400"
"21-22/RAT1/00154","19500","19500"
"21-22/LAT1/00095","188997","62999"
"21-22/KAVM/00119","18000","18000"
"21-22/SAT3/00163","59000","59000"
"21-22/SONG/00153","7000","7000"
"21-22/SAT1/00182","8677","8677"
"21-22/RAT1/00155","13200","13200"
"21-22/RAT1/00156","10700","10700"
"21-22/SAT3/00167","18000","18000"
"21-22/RAT1/00157","10700","10700"
"21-22/RAT1/00158","21400","10700"
"21-22/RAT1/00159","9000","9000"
"21-22/KHED/00079","9900","9900"
"21-22/RAT1/00160","9000","9000"
"21-22/AKKL/00110","82500","82500"
"21-22/RAT1/00161","7800","7800"
"21-22/RAT1/00162","7800","7800"
"21-22/KHED/00080","2300","2300"
"21-22/RAT1/00163","7800","7800"
"21-22/RAT1/00164","7800","7800"
"21-22/RAJ2/00397","14999","14999"
"21-22/KAVM/00127","8000","8000"
"21-22/RAJ2/00399","752000","94000"
"21-22/KHED/00082","10400","10400"
"21-22/SOP4/00133","43980","21990"
"21-22/AKKL/00111","12810","12810"
"21-22/AKKL/00112","10000","5000"
"21-22/SHAH/00843","33000","18000"
"21-22/RAJ2/00400","1000","1000"
"21-22/SANG/00173","6278","6278"
"21-22/PLUS/00266","12300","12300"
"21-22/TULP/00123","29250","9750"
"21-22/TULP/00124","110000","22000"
"21-22/KHED/00083","4747","4747"
"21-22/RANK/00159","11000","11000"
"21-22/CHI3/00165","4530","4530"
"21-22/SONG/00157","14500","14500"
"21-22/KHED/00085","9700","9700"
"21-22/CHI3/00167","3999","3999"
"21-22/KHED/00086","40000","40000"
"21-22/SONG/00122","21600","21600"
"21-22/SONG/00158","5700","5700"
"21-22/SHAH/00849","5000","5000"
"21-22/PLUS/00274","15400","7700"
"21-22/PLUS/00275","11000","11000"
"21-22/PLUS/00276","15500","15500"
